MGI.symbol,rowname,Ins.1787,Ins.1788
Krt86,ENSMUSG00000067614,3,1
Krt83,ENSMUSG00000067613,0,0
Krt84,ENSMUSG00000044294,0,0
Krt82,ENSMUSG00000049548,0,0
Krt90,ENSMUSG00000048699,0,0
Krt75,ENSMUSG00000022986,0,0
Gm5414,ENSMUSG00000064232,0,0
Gm5478,ENSMUSG00000095241,0,0
Krt6b,ENSMUSG00000023041,0,0
Krt6a,ENSMUSG00000058354,0,0
Krt5,ENSMUSG00000061527,0,0
Krt71,ENSMUSG00000051879,0,0
Krt74,ENSMUSG00000067596,0,0
Krt72,ENSMUSG00000056605,0,0
Krt73,ENSMUSG00000063661,9,18
Krt2,ENSMUSG00000064201,2,0
Krt1,ENSMUSG00000046834,20,28
Krt77,ENSMUSG00000067594,90,123
Krt76,ENSMUSG00000075402,0,0
Krt4,ENSMUSG00000059668,0,0
Krt79,ENSMUSG00000061397,0,0
Krt78,ENSMUSG00000050463,0,2
Krt8,ENSMUSG00000049382,0,0
Krt18,ENSMUSG00000023043,0,5
Eif4b,ENSMUSG00000058655,738,1057
Tns2,ENSMUSG00000037003,99,112
Spryd3,ENSMUSG00000036966,537,876
Igfbp6,ENSMUSG00000023046,788,1205
Soat2,ENSMUSG00000023045,0,0
Csad,ENSMUSG00000023044,194,309
Zfp740,ENSMUSG00000046897,271,404
Itgb7,ENSMUSG00000001281,2,0
Rarg,ENSMUSG00000001288,21,35
Gm9918,ENSMUSG00000097050,0,4
Mfsd5,ENSMUSG00000045665,443,584
Espl1,ENSMUSG00000058290,12,14
Pfdn5,ENSMUSG00000001289,2745,4255
Myg1,ENSMUSG00000001285,356,453
Aaas,ENSMUSG00000036678,77,127
Sp7,ENSMUSG00000060284,4,2
Sp1,ENSMUSG00000001280,210,301
Amhr2,ENSMUSG00000023047,9,18
Gm24128,ENSMUSG00000089168,0,0
Prr13,ENSMUSG00000023048,591,878
Pcbp2,ENSMUSG00000056851,2063,2807
Map3k12,ENSMUSG00000023050,966,1305
Gm10337,ENSMUSG00000071586,0,0
Tarbp2,ENSMUSG00000023051,22,14
Npff,ENSMUSG00000023052,1,0
Gm28047,ENSMUSG00000052414,0,0
Atf7,ENSMUSG00000099083,151,174
Gm25141,ENSMUSG00000065111,0,0
Rpl39-ps,ENSMUSG00000036305,3,6
Atp5g2,ENSMUSG00000062683,19,37
Mir688,ENSMUSG00000076009,0,0
Calcoco1,ENSMUSG00000023055,240,352
Hoxc13,ENSMUSG00000001655,0,0
Hoxc12,ENSMUSG00000050328,0,0
Hotair,ENSMUSG00000086903,0,0
Hoxc11,ENSMUSG00000001656,0,0
Hoxc10,ENSMUSG00000022484,0,0
Hoxc5,ENSMUSG00000022485,0,0
Mir196a-2,ENSMUSG00000065488,0,0
Hoxc9,ENSMUSG00000036139,0,0
Hoxc8,ENSMUSG00000001657,0,0
Hoxc6,ENSMUSG00000001661,0,0
Mir615,ENSMUSG00000076010,0,0
Hoxc4,ENSMUSG00000075394,0,0
5730585A16Rik,ENSMUSG00000102297,0,0
Gm28876,ENSMUSG00000101356,0,0
Gm10830,ENSMUSG00000099758,0,0
Gm28265,ENSMUSG00000101588,0,0
D930007P13Rik,ENSMUSG00000097003,2,0
Smug1,ENSMUSG00000036061,135,155
Cbx5,ENSMUSG00000009575,1881,2439
Hnrnpa1,ENSMUSG00000046434,115,136
Nfe2,ENSMUSG00000058794,0,0
Copz1,ENSMUSG00000060992,611,1033
Mir148b,ENSMUSG00000065560,0,0
Gpr84,ENSMUSG00000063234,2,3
Zfp385a,ENSMUSG00000000552,123,130
Itga5,ENSMUSG00000000555,8,5
Mir6963,ENSMUSG00000098419,0,0
Gm37322,ENSMUSG00000104327,0,0
Gtsf1,ENSMUSG00000022487,4,0
Gtsf2,ENSMUSG00000053508,0,0
Nckap1l,ENSMUSG00000022488,72,88
Pde1b,ENSMUSG00000022489,1124,1463
Ppp1r1a,ENSMUSG00000022490,2790,3958
Glycam1,ENSMUSG00000022491,0,0
Mucl1,ENSMUSG00000060311,0,0
Mucl2,ENSMUSG00000036925,0,0
Gm22598,ENSMUSG00000088225,0,0
Or1f19,ENSMUSG00000051003,0,0
Mefv,ENSMUSG00000022534,0,0
Tdgf1-ps1,ENSMUSG00000095834,0,0
Zfp263,ENSMUSG00000022529,162,297
Or2c1,ENSMUSG00000059043,0,0
Zfp174,ENSMUSG00000054939,24,76
Zfp597,ENSMUSG00000039789,169,228
Naa60,ENSMUSG00000005982,783,1115
Gm20695,ENSMUSG00000093575,0,0
1700037C18Rik,ENSMUSG00000005983,40,89
Cluap1,ENSMUSG00000014232,281,377
1700016D08Rik,ENSMUSG00000103481,0,0
Gm15538,ENSMUSG00000083579,0,1
Gm15539,ENSMUSG00000081809,0,0
Gm15537,ENSMUSG00000085048,0,5
Nlrc3,ENSMUSG00000049871,7,4
Slx4,ENSMUSG00000039738,87,123
Gm15879,ENSMUSG00000084790,37,57
Dnase1,ENSMUSG00000005980,0,0
Trap1,ENSMUSG00000005981,533,651
Crebbp,ENSMUSG00000022521,1283,1710
Gm37186,ENSMUSG00000103937,3,5
Gm5766,ENSMUSG00000089645,0,0
Adcy9,ENSMUSG00000005580,455,653
Gm6142,ENSMUSG00000084304,1,2
Srl,ENSMUSG00000022519,41,68
Gm15885,ENSMUSG00000083585,0,0
Tfap4,ENSMUSG00000005718,22,37
Glis2,ENSMUSG00000014303,59,91
Pam16,ENSMUSG00000014301,285,354
Coro7,ENSMUSG00000039637,472,682
Vasn,ENSMUSG00000039646,35,56
Dnaja3,ENSMUSG00000004069,486,664
Nmral1,ENSMUSG00000063445,88,147
Hmox2,ENSMUSG00000004070,909,1246
Gm15859,ENSMUSG00000086944,4,0
Cdip1,ENSMUSG00000004071,1973,2668
Gm15835,ENSMUSG00000086464,0,0
4930562C15Rik,ENSMUSG00000022518,0,0
Ubald1,ENSMUSG00000039568,1042,1475
Mgrn1,ENSMUSG00000022517,928,1351
Gm16861,ENSMUSG00000097397,6,0
Nudt16l1,ENSMUSG00000022516,428,816
Anks3,ENSMUSG00000022515,232,448
Dnaaf8,ENSMUSG00000022543,31,41
Septin12,ENSMUSG00000022542,0,0
Smim22,ENSMUSG00000096215,0,1
Rogdi,ENSMUSG00000022540,1461,2202
Glyr1,ENSMUSG00000022536,752,1202
Ubn1,ENSMUSG00000039473,572,783
Gm23483,ENSMUSG00000077367,0,0
Ppl,ENSMUSG00000039457,16,13
Sec14l5,ENSMUSG00000091712,0,0
Nagpa,ENSMUSG00000023143,79,124
AU021092,ENSMUSG00000051669,26,25
Mir6364,ENSMUSG00000098675,0,0
Alg1,ENSMUSG00000039427,196,332
Eef2kmt,ENSMUSG00000022544,30,47
Gm15983,ENSMUSG00000087168,0,0
1700123O21Rik,ENSMUSG00000101481,0,0
Rbfox1,ENSMUSG00000008658,4528,6235
Gm26159,ENSMUSG00000089593,0,0
Gm24579,ENSMUSG00000077152,0,0
Tmem114,ENSMUSG00000022715,8,19
Mettl22,ENSMUSG00000039345,107,192
Gm23706,ENSMUSG00000077557,0,0
Abat,ENSMUSG00000057880,951,1410
Gm7541,ENSMUSG00000083505,0,3
Tmem186,ENSMUSG00000043140,112,115
Pmm2,ENSMUSG00000022711,104,191
Carhsp1,ENSMUSG00000008393,162,179
Usp7,ENSMUSG00000022710,1275,2044
Gm25805,ENSMUSG00000084737,0,0
Hapstr1,ENSMUSG00000022507,436,544
Gm10247,ENSMUSG00000068674,0,0
Grin2a,ENSMUSG00000059003,48,94
Gm7572,ENSMUSG00000098100,1,3
Gm3890,ENSMUSG00000098170,0,0
Rpl39l,ENSMUSG00000039209,0,2
Atf7ip2,ENSMUSG00000039200,0,0
Gm24667,ENSMUSG00000089563,0,0
Emp2,ENSMUSG00000022505,287,368
Tekt5,ENSMUSG00000039179,129,130
Nubp1,ENSMUSG00000022503,92,132
Tvp23a,ENSMUSG00000050908,262,405
Ciita,ENSMUSG00000022504,0,0
Dexi,ENSMUSG00000038055,421,603
Clec16a,ENSMUSG00000068663,315,365
Gm15558,ENSMUSG00000087384,0,0
Socs1,ENSMUSG00000038037,3,8
Tnp2,ENSMUSG00000043050,0,0
Prm3,ENSMUSG00000050058,0,0
Prm2,ENSMUSG00000038015,0,0
Prm1,ENSMUSG00000022501,0,0
Gm10343,ENSMUSG00000071671,4,13
ENSMUSG00000079740,ENSMUSG00000079740,0,0
Gm26822,ENSMUSG00000096921,0,0
Rmi2,ENSMUSG00000037991,0,0
Gm21859,ENSMUSG00000095369,0,0
Litaf,ENSMUSG00000022500,75,91
Snn,ENSMUSG00000037972,1430,2083
Txndc11,ENSMUSG00000022498,252,329
Zc3h7a,ENSMUSG00000037965,296,492
Gm24145,ENSMUSG00000064565,1,0
4930509G22Rik,ENSMUSG00000096959,0,2
Gm7638,ENSMUSG00000080790,0,0
Gm6305,ENSMUSG00000081052,0,0
Rsl1d1,ENSMUSG00000005846,539,753
2610020C07Rik,ENSMUSG00000097537,17,12
Gspt1,ENSMUSG00000062203,205,313
Mir1945,ENSMUSG00000088544,0,0
Tnfrsf17,ENSMUSG00000022496,3,5
Snx29,ENSMUSG00000071669,67,125
Gm15897,ENSMUSG00000082653,0,0
Gm4279,ENSMUSG00000085732,0,0
Cpped1,ENSMUSG00000065979,515,836
Gm9961,ENSMUSG00000055015,0,2
Shisa9,ENSMUSG00000022494,498,545
Gm6327,ENSMUSG00000091416,0,0
1700003L19Rik,ENSMUSG00000101565,0,8
Ercc4,ENSMUSG00000022545,152,196
Mrtfb,ENSMUSG00000009569,1860,2339
Gm15738,ENSMUSG00000087526,0,0
Mir193b,ENSMUSG00000076972,0,0
Mir365-1,ENSMUSG00000065449,0,0
Mir6365,ENSMUSG00000099214,0,0
2310015D24Rik,ENSMUSG00000099411,0,1
Gm25276,ENSMUSG00000077488,0,0
Parn,ENSMUSG00000022685,127,176
Bfar,ENSMUSG00000022684,602,903
Pla2g10,ENSMUSG00000022683,0,0
Pla2g10os,ENSMUSG00000086550,0,0
Rrn3,ENSMUSG00000022682,497,675
Ntan1,ENSMUSG00000022681,222,289
Pdxdc1,ENSMUSG00000022680,561,749
Mpv17l,ENSMUSG00000022679,661,897
Gm15950,ENSMUSG00000089818,5,0
Ifitm7,ENSMUSG00000065968,6,5
Bmerb1,ENSMUSG00000044117,2136,3103
Gm15806,ENSMUSG00000082554,0,0
Gm15807,ENSMUSG00000082277,0,0
Gm15808,ENSMUSG00000083536,10,5
Marf1,ENSMUSG00000060657,312,471
Mir484,ENSMUSG00000070074,0,0
Nde1,ENSMUSG00000022678,76,118
Myh11,ENSMUSG00000018830,24,50
Cep20,ENSMUSG00000022677,742,1041
Gm15868,ENSMUSG00000085612,0,0
Abcc1,ENSMUSG00000023088,118,170
Gm23116,ENSMUSG00000089106,0,0
Gm1758,ENSMUSG00000090808,0,0
A630010A05Rik,ENSMUSG00000075395,0,0
Snai2,ENSMUSG00000022676,7,11
Efcab1,ENSMUSG00000068617,109,114
Gm7731,ENSMUSG00000069315,0,0
ENSMUSG00000094472,ENSMUSG00000094472,0,0
Gm6031,ENSMUSG00000080704,0,0
Ube2v2,ENSMUSG00000022674,265,363
Mcm4,ENSMUSG00000022673,84,87
Prkdc,ENSMUSG00000022672,125,215
Mzt2,ENSMUSG00000022671,298,398
Cebpd,ENSMUSG00000071637,49,66
Spidr,ENSMUSG00000041974,13,7
Pkp2,ENSMUSG00000041957,53,99
Yars2,ENSMUSG00000022792,213,301
Dnm1l,ENSMUSG00000022789,1601,2197
Gm7765,ENSMUSG00000098037,1,0
Fgd4,ENSMUSG00000022788,293,361
Gm16139,ENSMUSG00000089861,0,0
Or7a40,ENSMUSG00000048101,0,0
Spag6l,ENSMUSG00000022783,47,84
Igll1,ENSMUSG00000075370,0,0
Vpreb1a,ENSMUSG00000059305,2,0
Top3b,ENSMUSG00000022779,86,142
Ppm1f,ENSMUSG00000026181,357,577
Mapk1,ENSMUSG00000063358,4319,6147
1700056N10Rik,ENSMUSG00000084792,20,26
Ypel1,ENSMUSG00000022773,323,380
Gm9974,ENSMUSG00000055497,2,4
Ppil2,ENSMUSG00000022771,427,623
2610318N02Rik,ENSMUSG00000049916,10,24
Mir130b,ENSMUSG00000065572,0,0
Mir301b,ENSMUSG00000076288,0,0
Sdf2l1,ENSMUSG00000022769,136,185
Ccdc116,ENSMUSG00000022768,22,20
Ydjc,ENSMUSG00000041774,298,413
Ube2l3,ENSMUSG00000038965,895,1211
Rimbp3,ENSMUSG00000071636,5,15
Hic2,ENSMUSG00000050240,66,62
Tmem191,ENSMUSG00000055692,720,1247
Pi4ka,ENSMUSG00000041720,1537,2248
Serpind1,ENSMUSG00000022766,18,8
Gm24927,ENSMUSG00000065331,1,5
Snap29,ENSMUSG00000022765,236,356
Crkl,ENSMUSG00000006134,2,19
Aifm3,ENSMUSG00000022763,323,560
Lztr1,ENSMUSG00000022761,1338,2131
Thap7,ENSMUSG00000022760,320,602
Lrrc74b,ENSMUSG00000022759,4,6
P2rx6,ENSMUSG00000022758,4,16
Slc7a4,ENSMUSG00000022756,605,1032
Smpd4,ENSMUSG00000005899,290,438
Ccdc74a,ENSMUSG00000041617,148,319
Med15,ENSMUSG00000012114,575,768
Rpl26-ps4,ENSMUSG00000059150,0,1
Klhl22,ENSMUSG00000022750,498,786
Scarf2,ENSMUSG00000012017,32,69
Car15,ENSMUSG00000090236,0,0
Gm20518,ENSMUSG00000092470,7,11
Dgcr2,ENSMUSG00000003166,598,855
Tssk1,ENSMUSG00000041566,1,4
Tssk2,ENSMUSG00000045521,0,0
Ess2,ENSMUSG00000003527,179,292
Gsc2,ENSMUSG00000022738,0,0
AA914427,ENSMUSG00000103149,22,25
Slc25a1,ENSMUSG00000003528,185,229
Vpreb1b,ENSMUSG00000059280,0,0
Dgcr6,ENSMUSG00000003531,524,885
Prodh,ENSMUSG00000003526,215,421
Rtn4r,ENSMUSG00000043811,677,812
Mir6366,ENSMUSG00000099293,0,0
Ccdc188,ENSMUSG00000090777,0,0
Zdhhc8,ENSMUSG00000060166,878,1454
Ranbp1,ENSMUSG00000005732,849,1156
Gm25777,ENSMUSG00000080364,0,0
Trmt2a,ENSMUSG00000022721,174,361
Dgcr8,ENSMUSG00000022718,137,288
Mir1306,ENSMUSG00000080452,0,0
Mir3618,ENSMUSG00000093246,0,0
Tango2,ENSMUSG00000013539,712,913
Mir185,ENSMUSG00000065464,0,0
Comt,ENSMUSG00000000326,1444,2002
Gm15764,ENSMUSG00000087556,0,0
Txnrd2,ENSMUSG00000075704,196,332
Gnb1l,ENSMUSG00000000884,24,39
Rtl10,ENSMUSG00000086965,0,0
Tbx1,ENSMUSG00000009097,3,12
4930588K23Rik,ENSMUSG00000075335,0,0
Gp1bb,ENSMUSG00000050761,228,239
Septin5,ENSMUSG00000072214,35,48
Cldn5,ENSMUSG00000041378,193,266
Cdc45,ENSMUSG00000000028,16,10
Ufd1,ENSMUSG00000005262,442,662
2510002D24Rik,ENSMUSG00000071632,224,317
Gm28539,ENSMUSG00000099908,0,0
Mrpl40,ENSMUSG00000022706,354,497
Hira,ENSMUSG00000022702,138,231
Gm15799,ENSMUSG00000082130,1,0
ENSMUSG00000083658,ENSMUSG00000083658,0,0
Gm10088,ENSMUSG00000060811,0,0
Iglv1,ENSMUSG00000076934,0,0
Iglc2,ENSMUSG00000076937,0,0
Iglv3,ENSMUSG00000076939,0,0
Iglv2,ENSMUSG00000076940,0,0
Or2m12,ENSMUSG00000050742,0,0
Gm22158,ENSMUSG00000089036,0,0
Or2m13,ENSMUSG00000050158,0,0
Gm25762,ENSMUSG00000077172,0,0
Or2l13,ENSMUSG00000056822,0,0
Or2l5,ENSMUSG00000045341,0,0
Or2l13b,ENSMUSG00000061361,0,0
Or2aj4,ENSMUSG00000068535,0,0
Or2aj5,ENSMUSG00000062245,0,0
Or2aj6,ENSMUSG00000060480,0,0
Lamp3,ENSMUSG00000041247,0,0
Gm17799,ENSMUSG00000097945,3,5
B3gnt5,ENSMUSG00000022686,3,8
A930003A15Rik,ENSMUSG00000075330,2,8
Klhl6,ENSMUSG00000043008,16,21
Klhl24,ENSMUSG00000062901,449,529
Yeats2,ENSMUSG00000041215,177,324
Gm10241,ENSMUSG00000084838,0,0
Map6d1,ENSMUSG00000041205,282,385
Parl,ENSMUSG00000033918,314,385
Cyp2ab1,ENSMUSG00000022818,0,0
Abcc5,ENSMUSG00000022822,584,1110
Gm20614,ENSMUSG00000093649,0,0
Gm20615,ENSMUSG00000093381,0,0
Eif2b5,ENSMUSG00000003235,348,683
Gm16618,ENSMUSG00000086837,0,0
Dvl3,ENSMUSG00000003233,26,35
Ap2m1,ENSMUSG00000022841,1247,1893
Gm15760,ENSMUSG00000080797,0,0
Abcf3,ENSMUSG00000003234,433,622
Vwa5b2,ENSMUSG00000046613,122,205
Mir1224,ENSMUSG00000080669,0,0
Alg3,ENSMUSG00000033809,63,91
Ece2,ENSMUSG00000022842,125,132
Camk2n2,ENSMUSG00000051146,2160,2888
Psmd2,ENSMUSG00000006998,1190,1779
Gm4462,ENSMUSG00000090319,0,1
Eif4g1,ENSMUSG00000045983,1473,2376
Snord66,ENSMUSG00000077239,0,0
Fam131a,ENSMUSG00000050821,2576,4131
Clcn2,ENSMUSG00000022843,194,491
Polr2h,ENSMUSG00000021018,339,474
Thpo,ENSMUSG00000022847,25,39
Chrd,ENSMUSG00000006958,108,197
Gm22741,ENSMUSG00000065372,0,0
Rps10-ps2,ENSMUSG00000099764,10,4
Gm9697,ENSMUSG00000086936,0,0
Teddm3,ENSMUSG00000090356,0,0
Ephb3,ENSMUSG00000005958,156,178
Gm16863,ENSMUSG00000096918,3,0
Mir7680,ENSMUSG00000098400,0,0
Vps8,ENSMUSG00000033653,277,437
2510009E07Rik,ENSMUSG00000043391,359,547
Ehhadh,ENSMUSG00000022853,5,12
1300002E11Rik,ENSMUSG00000097290,96,99
Gm26744,ENSMUSG00000097401,0,0
Map3k13,ENSMUSG00000033618,9,24
Tmem41a,ENSMUSG00000022856,114,134
Liph,ENSMUSG00000044626,6,4
Senp2,ENSMUSG00000022855,768,987
Ndufa11b,ENSMUSG00000068487,2,2
Igf2bp2,ENSMUSG00000033581,11,15
Gm25810,ENSMUSG00000064686,0,0
Gm5809,ENSMUSG00000043870,0,0
Gm26980,ENSMUSG00000098043,0,0
Tra2b,ENSMUSG00000022858,475,611
Gng5-ps,ENSMUSG00000082241,0,0
Etv5,ENSMUSG00000013089,562,855
Dgkg,ENSMUSG00000022861,773,839
9230117E06Rik,ENSMUSG00000089874,0,0
Mir8095,ENSMUSG00000099071,0,0
Gm15651,ENSMUSG00000089663,3,7
Mir6362,ENSMUSG00000098448,0,0
Crygs,ENSMUSG00000033501,0,0
Tbccd1,ENSMUSG00000004462,111,87
Dnajb11,ENSMUSG00000004460,586,709
Ahsg,ENSMUSG00000022868,0,0
Fetub,ENSMUSG00000022871,0,0
Hrg,ENSMUSG00000022877,0,0
Kng2,ENSMUSG00000060459,0,0
Gm6493,ENSMUSG00000090021,0,0
Kng1,ENSMUSG00000022875,0,0
Eif4a2,ENSMUSG00000022884,1509,1701
Snord2,ENSMUSG00000088524,0,0
Gm24201,ENSMUSG00000064880,0,0
Snora81,ENSMUSG00000087935,0,0
Gm26447,ENSMUSG00000064382,0,0
Gm24616,ENSMUSG00000065208,4,2
Rfc4,ENSMUSG00000022881,51,45
Adipoq,ENSMUSG00000022878,0,0
B630019A10Rik,ENSMUSG00000068463,2,2
Gm6630,ENSMUSG00000084299,1,0
Gm15746,ENSMUSG00000081988,0,0
BC106179,ENSMUSG00000045231,6,14
St6gal1,ENSMUSG00000022885,136,223
Rtp1,ENSMUSG00000033383,14,26
Masp1,ENSMUSG00000022887,0,1
Rtp4,ENSMUSG00000033355,23,20
Gm6640,ENSMUSG00000083681,0,0
Sst,ENSMUSG00000004366,4660,7228
Rtp2,ENSMUSG00000047531,0,8
Bcl6,ENSMUSG00000022508,490,575
Lpp,ENSMUSG00000033306,156,192
Gm24440,ENSMUSG00000087861,0,0
Mir28a,ENSMUSG00000065494,0,0
Gm22672,ENSMUSG00000077602,0,9
A230028O05Rik,ENSMUSG00000096960,9,0
Tprg,ENSMUSG00000048399,0,0
Trp63,ENSMUSG00000022510,4,1
Gm24928,ENSMUSG00000065333,0,0
Gm27005,ENSMUSG00000098103,0,0
Gm4524,ENSMUSG00000090257,0,0
P3h2,ENSMUSG00000038168,12,16
AU015336,ENSMUSG00000090203,0,0
Cldn1,ENSMUSG00000022512,6,15
Cldn16,ENSMUSG00000038148,0,0
Tmem207,ENSMUSG00000091972,0,0
Il1rap,ENSMUSG00000022514,283,332
Gm20319,ENSMUSG00000092545,0,0
Gmnc,ENSMUSG00000068428,4,22
Ostn,ENSMUSG00000052276,0,13
Gm15970,ENSMUSG00000089705,0,0
Uts2b,ENSMUSG00000056423,0,0
Ccdc50,ENSMUSG00000038127,272,374
Fgf12,ENSMUSG00000022523,1421,1804
Mir690,ENSMUSG00000076064,0,0
Mb21d2,ENSMUSG00000051065,262,372
Plaat1,ENSMUSG00000022525,183,277
Atp13a5,ENSMUSG00000048939,70,74
Gm15752,ENSMUSG00000083141,0,0
Atp13a4,ENSMUSG00000038094,28,45
Opa1,ENSMUSG00000038084,796,1221
Gm26834,ENSMUSG00000097307,0,0
Gm26569,ENSMUSG00000097313,0,0
Gm1968,ENSMUSG00000075286,0,0
4632428C04Rik,ENSMUSG00000097184,0,8
Hes1,ENSMUSG00000022528,210,278
1700025H01Rik,ENSMUSG00000101888,0,0
Gm26562,ENSMUSG00000097621,0,0
Cpn2,ENSMUSG00000023176,0,0
Lrrc15,ENSMUSG00000052316,0,0
Gp5,ENSMUSG00000047953,8,6
Atp13a3,ENSMUSG00000022533,472,686
Tmem44,ENSMUSG00000022537,489,585
Lsg1,ENSMUSG00000022538,133,132
Fam43a,ENSMUSG00000046546,65,88
Gm25375,ENSMUSG00000088782,0,0
Xxylt1,ENSMUSG00000047434,33,17
Gm15742,ENSMUSG00000087605,0,0
Acap2,ENSMUSG00000049076,795,888
Ppp1r2,ENSMUSG00000047714,1263,1486
Apod,ENSMUSG00000022548,883,677
1700007E05Rik,ENSMUSG00000101234,0,7
Bdh1,ENSMUSG00000046598,417,555
Gm15743,ENSMUSG00000086645,16,30
Dlg1,ENSMUSG00000022770,1310,1693
Gm24879,ENSMUSG00000089011,0,0
Meltf,ENSMUSG00000022780,1,17
Gm15703,ENSMUSG00000083890,0,1
Pigz,ENSMUSG00000045625,45,47
Ncbp2,ENSMUSG00000022774,571,902
Senp5,ENSMUSG00000022772,200,291
Gm15696,ENSMUSG00000083853,4,29
Gm15694,ENSMUSG00000081404,1,0
Hmgb1-ps6,ENSMUSG00000080928,6,1
Pak2,ENSMUSG00000022781,421,541
Gm26419,ENSMUSG00000077460,0,0
Pigx,ENSMUSG00000023791,189,284
Cep19,ENSMUSG00000035790,724,981
Gm15729,ENSMUSG00000086146,0,0
Nrros,ENSMUSG00000052384,48,77
Bex6,ENSMUSG00000075269,0,0
Fbxo45,ENSMUSG00000035764,737,966
Gm25848,ENSMUSG00000080440,0,0
Wdr53,ENSMUSG00000022787,101,168
Mir1946a,ENSMUSG00000088985,0,0
Smco1,ENSMUSG00000046345,0,0
Rnf168,ENSMUSG00000014074,340,448
Ubxn7,ENSMUSG00000053774,321,397
Tm4sf19,ENSMUSG00000079625,0,0
Gm20056,ENSMUSG00000103847,0,0
Dynlt2b,ENSMUSG00000014075,130,192
Pcyt1a,ENSMUSG00000005615,263,329
Slc51a,ENSMUSG00000035699,0,0
Zdhhc19,ENSMUSG00000052363,0,0
Gm5405,ENSMUSG00000083903,0,0
Tfrc,ENSMUSG00000022797,749,1242
Tnk2,ENSMUSG00000022791,1782,2312
Tnk2os,ENSMUSG00000075265,0,0
Gm9556,ENSMUSG00000098225,0,0
Muc20,ENSMUSG00000035638,0,0
Smbd1,ENSMUSG00000094430,0,0
Gm26769,ENSMUSG00000097256,0,0
Rubcn,ENSMUSG00000035629,394,622
Fyttd1,ENSMUSG00000022800,583,849
Lrch3,ENSMUSG00000022801,191,313
Gm6611,ENSMUSG00000091997,0,1
Gm17106,ENSMUSG00000078489,0,0
n-R5s33,ENSMUSG00000070225,0,0
Iqcg,ENSMUSG00000035578,24,45
Rpl35a,ENSMUSG00000060636,1392,1630
Lmln,ENSMUSG00000022802,101,145
Mir1947,ENSMUSG00000088860,0,0
Gm23916,ENSMUSG00000089109,0,0
Osbpl11,ENSMUSG00000022807,139,186
Snx4,ENSMUSG00000022808,242,311
1700007L15Rik,ENSMUSG00000097318,2,3
Zfp148,ENSMUSG00000022811,1308,1915
Slc12a8,ENSMUSG00000035506,2,4
Heg1,ENSMUSG00000075254,160,173
Gm15657,ENSMUSG00000090214,0,0
Muc13,ENSMUSG00000022824,0,0
Itgb5,ENSMUSG00000022817,337,464
Umps,ENSMUSG00000022814,152,196
Gm15829,ENSMUSG00000086083,0,0
Kalrn,ENSMUSG00000061751,3227,4459
Ropn1,ENSMUSG00000022832,0,0
Ccdc14,ENSMUSG00000022833,13,23
Mylk,ENSMUSG00000022836,361,492
1700119H24Rik,ENSMUSG00000100593,0,0
Hacd2,ENSMUSG00000035376,348,474
Adcy5,ENSMUSG00000022840,1038,1439
Sec22a,ENSMUSG00000034473,149,225
Gm25079,ENSMUSG00000064463,0,0
Gm23518,ENSMUSG00000064769,0,0
Pdia5,ENSMUSG00000022844,34,41
1600019K03Rik,ENSMUSG00000099429,0,0
Sema5b,ENSMUSG00000052133,178,207
Gm5963,ENSMUSG00000052192,11,18
Slc49a4,ENSMUSG00000022848,719,1012
Gm25967,ENSMUSG00000087793,0,0
Hspbap1,ENSMUSG00000022849,66,70
Gm26838,ENSMUSG00000097914,0,0
Parp14,ENSMUSG00000034422,33,16
Gm10237,ENSMUSG00000062279,0,0
Dtx3l,ENSMUSG00000049502,54,53
Parp9,ENSMUSG00000022906,27,37
Gm15564,ENSMUSG00000086324,2,2
Kpna1,ENSMUSG00000022905,1026,1418
Wdr5b,ENSMUSG00000034379,24,26
Fam162a,ENSMUSG00000003955,769,911
Ccdc58,ENSMUSG00000075229,112,189
Csta1,ENSMUSG00000034362,0,0
Gm10092,ENSMUSG00000060956,0,0
Gm23080,ENSMUSG00000088471,0,0
Stfa2l1,ENSMUSG00000059657,0,0
Cstdc4,ENSMUSG00000079597,0,0
Gm10913,ENSMUSG00000078097,0,0
Csta3,ENSMUSG00000094733,0,0
Csta2,ENSMUSG00000095620,0,0
Gm10813,ENSMUSG00000075228,0,0
Stfa1,ENSMUSG00000071562,0,0
Gm7260,ENSMUSG00000079595,0,0
Gm24437,ENSMUSG00000088517,0,0
Cstdc6,ENSMUSG00000079594,0,0
Cstdc5,ENSMUSG00000071561,0,0
Gm15845,ENSMUSG00000087689,0,0
Stfa2,ENSMUSG00000022902,0,0
Gm25903,ENSMUSG00000089117,0,0
Stfa3,ENSMUSG00000054905,0,0
Casr,ENSMUSG00000051980,0,0
Cd86,ENSMUSG00000022901,35,14
Ildr1,ENSMUSG00000022900,6,4
Slc15a2,ENSMUSG00000022899,210,296
Gm8425,ENSMUSG00000091786,1,2
Eaf2,ENSMUSG00000022838,3,14
Iqcb1,ENSMUSG00000022837,308,441
Golgb1,ENSMUSG00000034243,887,1125
4930565N06Rik,ENSMUSG00000084834,0,0
Hcls1,ENSMUSG00000022831,7,14
Fbxo40,ENSMUSG00000047746,0,0
Polq,ENSMUSG00000034206,2,13
Stxbp5l,ENSMUSG00000022829,286,300
Gm15665,ENSMUSG00000083420,6,0
Gtf2e1,ENSMUSG00000022828,146,191
Rabl3,ENSMUSG00000022827,33,59
Hgd,ENSMUSG00000022821,0,2
Ndufb4,ENSMUSG00000022820,591,1058
